row__restname,row__la,row__lo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대암마을회관,35.5815584,128.497935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
간상마을회관,35.5941148,128.5019352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중대마을회관,35.5755247,128.5095554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신림동주민센터,37.4873936,126.9270996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼성동주민센터,37.470099,126.9329724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진등경로당,36.3481291,127.4369135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송백마을@경로당,35.9591,126.9956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEB하나은행 익산공단지점,35.9465,126.9758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부송아름드리@경로당,35.9568272,126.9884388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
운제경로당,35.208,126.5195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
녹동경로당,35.2136,126.4884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
보라경로당,35.2432,126.5053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕동경로당,35.1783562,126.5226164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대산경로당,35.7113367,126.7909839,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오곡경로당,35.701913,126.7991388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이방경로당,35.6349653,128.448264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전우 경로당,36.3352783,127.4294892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임방경로당,35.7055653,126.7898025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
국성경로당,35.6895996,126.7806394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대죽경로당,35.684646,126.786121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
응봉경로당,35.6852847,126.7927769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
망산경로당,35.6971693,126.7823931,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외거경로당,35.6982296,126.7885355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초장경로당,35.701834,126.789625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계동경로당,35.7072627,126.8010348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
난산경로당,35.7149885,126.7914499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
함평농협신광지소,35.156401,126.498279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신광우체국,35.1561706,126.4984475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월암1리경로당,35.1516535,126.5047336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
벽유경로당,35.1187082,126.4873736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연화경로당,35.1853254,126.4883797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송사1리경로당,35.1759993,126.448317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
방마경로당,35.2108031,126.5279493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
십이리경로당,35.6127619,128.470671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
십이리노모당,35.6139755,128.4736204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창곡경로당,35.615201,128.468156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무솔경로당,35.6040797,128.4734775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
단실경로당,37.4745026,129.1182482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이도주공아파트 경로당,37.478573,129.110906,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현진에버빌경로당,37.482064,129.129972,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다사119안전센터,35.8595022,128.4627172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수옥쉼터,35.5841654,127.9627821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우곡경로당,35.1928317,126.49781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생곡경로당,35.2119,126.4813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평지노모당,35.5945995,128.457195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평지경로당,35.5945636,128.457162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모전경로당,35.5755681,128.4607091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수장경로당,35.5815188,128.4770374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석실경로당,35.5762687,128.4709642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월포경로당,35.6328109,128.442937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
합리경로당,35.6166153,128.4504248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용산경로당,35.6075168,128.4360982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대동경로당,35.6093473,128.451481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매탄경로당,35.5877241,128.4811425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
저기경로당,35.6851252,126.6792369,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남산경로당,35.1483682,128.2595664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소아경로당,35.1708785,128.3060722,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상촌경로당,35.1545136,128.2729929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광덕면사무소,36.698649,127.111183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계곡경로당,35.7266101,126.6500077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노곡경로당,35.7400103,126.6459173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼괴19통경로당,36.2429323,127.4541677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은어송코오롱하늘채2차아파트 경로당,36.2986596,127.4599617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산내농협 대성지점,36.2953926,127.4610533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화방여자경로당,34.6596042,126.8246879,,,,,,,,,,,,,,,,,,,,,,,,,,,,
불갑면민회관,35.2078,126.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송암경로당,37.6151,126.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미성아파트경로당,37.614872,126.928226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수성경로당,35.2104,126.53328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대광경로당,37.6114,126.9322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북한산힐스테이트7차아파트경로당,37.6166,126.9269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"신나무실 신명,동보(아) 경로당",37.2534276,127.0648552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신나무주공5단지1차경로당,37.2543584,127.0634558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
살구골현대(아)경로당,37.2531635,127.0729616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"신나무실 신성신안,쌍용,진흥경로당",37.256489,127.0671815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
벽적골주공9단지(아)경로당,37.2508963,127.0678955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"살구골서광,성지,동아,진덕 경로당",37.2520409,127.0707129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수선화경로당,37.518945,126.789133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중동넘말경로당,37.495988,126.763155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
벽적골주공8단지2차(아)경로당,37.2506989,127.0601184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
궁산(덕산)경로당,35.113537,126.4661345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석계경로당,35.1103483,126.4303527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교촌경로당,35.1199314,126.4251862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기서경로당,35.1375141,126.4388214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수연경로당,35.1365903,126.4248091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고참경로당,35.2649,126.4652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용출경로당,35.7048092,126.8064877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매곡119안전센터,35.8554783,128.4677682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자비경로당,35.202604,126.5323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청등경로당,35.6680185,126.6761576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
회시경로당,35.6654464,126.671438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가오경로당,35.6843379,126.6857511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동림경로당,35.6843219,126.6684063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우덕경로당,35.6820479,126.6750265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인수경로당,35.6851347,126.6797622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우산회관,35.6038203,128.3598421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
괴정경로당,35.6916451,126.8053628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부안중앙농협상서지점,35.685407,126.677676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유동경로당,35.6744137,126.6321286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
감교경로당,35.6691684,126.673868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대신경로당,35.3882943,128.4733201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상서면보건지소,35.6866432,126.6782539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상서면사무소,35.6864496,126.6780357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉은경로당,35.6598425,126.6694148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유정경로당,35.653332,126.6676914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장전경로당,35.6766175,126.6809587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용서경로당,35.6945002,126.6730281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
불갑면사무소,35.209,126.5075987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
회복경로당,35.2112722,126.5090172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
차반경로당,35.2080102,126.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부춘경로당,35.2238563,126.4867446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가오경로당,35.2264043,126.4822732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마산경로당,35.2217913,126.4886512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신흥1리경로당,36.695237,127.102035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신흥2리경로당,36.694592,127.110927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신흥3리경로당,36.698107,127.110999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수련경로당,35.6906887,126.6427975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
퇴산경로당,35.5884748,128.4510939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월계경로당,35.5703005,128.4450478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이방면사무소,35.5772096,128.3862684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
거남회관,35.6083381,128.3902172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구학회관,35.5944084,128.3813557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
옥야부녀경로당,35.6022726,128.3819177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송곡회관,35.6055974,128.3807549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장천회관,35.5990898,128.3745672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수문경로당,35.1455818,126.4351803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
죽림경로당,35.1198404,126.4777835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼산경로당,35.7119358,126.620155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청호경로당,35.7241342,126.6587666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광화경로당,35.7213729,126.678049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서동경로당,35.3905015,128.4760299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서동노모당,35.3904839,128.4760347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
등룡1구 경로당,35.7131636,126.6318193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금산경로당,35.7062478,126.6087207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
농원경로당,35.7322896,126.6533548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼현경로당,35.7314675,126.650743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서당경로당,35.7203052,126.6482835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원중경로당,35.7269324,126.6617163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금호2동작은도서관,35.1295421,126.8562216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금호5차호반경로당(금호2동),35.1312614,126.855975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남양파크경로당(금호2동),35.1275862,126.8565067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대주파크빌아파트경로당(금호2동),35.1309459,126.8642355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍용예가아파트경로당(금호1동),35.1335191,126.8562151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진흥더루벤스경로당(금호1동),35.139042,126.857751,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금호일신아파트경로당(금호1동),35.1321527,126.8513652,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용암2리경로당,36.7968584,127.2669236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
당아래경로당,37.504704,126.794815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
춘의주공경로당,37.500342,126.794783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광성아파트경로당,37.505436,126.781887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕산상하경로당,35.2643,126.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
갈마경로당,35.2843,126.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주선1리경로당,36.370744,128.383245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용암1리경로당,36.7848811,127.2552669,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북면사무소,36.827409,127.273191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상동2리경로당,36.7732554,127.2641669,,,,,,,,,,,,,,,,,,,,,,,,,,,,
흑평 경로당,36.975013,127.836732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
독동 경로당,36.98837,127.837973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노계 경로당,36.978986,127.829535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매대경로당,35.5428636,127.0299467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산내경로당,35.5673681,127.0303794,,,,,,,,,,,,,,,,,,,,,,,,,,,,
냉천경로당,35.1731459,126.4772803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계월경로당,35.1471218,126.4949985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수정경로당,35.1650268,126.4613983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕산경로당,35.1653807,126.5153698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동백경로당,35.1320678,126.4936675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
보여경로당,35.1838602,126.4586925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청계경로당,35.1824129,126.4793211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
칠정경로당,35.6205327,126.9659888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼리경로당,35.6274224,126.9615504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
옹동노휴재,35.6444,126.9733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
죽장1리경로당,35.1392682,126.4739321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월곡경로당,35.809369,128.545763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월은 경로당,36.918757,127.886449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상검단 경로당,36.971406,127.863661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하검단 경로당,36.974369,127.878908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
거리 경로당,36.981492,127.843525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가정 경로당,36.993244,127.84376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신촌 경로당,36.974133,127.852908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지장리영성마을회관경로당,36.656451,127.073796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
복치경로당,35.1588195,126.4809616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사동경로당,35.1424076,126.4971312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
저동경로당,35.1661439,126.4937842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미출경로당,35.1118105,126.484301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좌야경로당,35.1695876,126.5001458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼천동경로당,35.1689338,126.4439185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수인경로당,35.156293,126.4976455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상례경로당,35.5835631,127.0407038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송산재,35.6011676,126.9923152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동편경로당,35.6025317,126.9887087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강남시니어플라자,37.5098,127.0432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쉼터리버타운아파트 경로당,36.9523346,127.888237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영아지경로당,35.4179392,128.4322321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창아지경로당,35.4221054,128.4223235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성사노모당,35.4252826,128.4516799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신안촌경로당,35.6191685,126.6709176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원천경로당,35.6304219,126.6652876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
감불경로당,35.6248206,126.64658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반계경로당,35.6197133,126.6383126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오곡1리 경로당,36.8234684,127.2741318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오곡2리 경로당,36.825568,127.284335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사담2리 경로당,36.837286,127.260374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양곡리 경로당,36.852501,127.28348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전곡리 경로당,36.847536,127.266481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
납안2리 경로당,36.853384,127.251172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
운용리 경로당,36.8702,127.2668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영목경로당,35.6306428,126.7174298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월천경로당,35.6357951,126.6983109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
만화경로당,35.611058,126.6384889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
종곡경로당,35.6082139,126.6439452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하석교경로당,35.6238042,126.7176118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부곡경로당,35.6389815,126.7139433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하입석경로당,35.6187789,126.6904745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가분경로당,35.6189677,126.7114156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월하경로당,35.4532032,128.3872935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
당포경로당,35.4057529,128.4697167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동포푸른마을경로당,35.3934109,128.4827094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상석교경로당,35.6291954,126.7121022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하림경로당,35.6220552,126.7055526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수랑뜰여자경로당,35.6305986,126.6934099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산유정경로원,35.6287396,126.6923547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유관경로당,35.6428189,126.6780787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH동대전농협 용운지점,36.328271,127.454446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH대전축산농협 새용운지점,36.3281434,127.4608067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새울신용협동조합 본점,36.32697,127.450291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가양1동제1경로당(여),36.3437794,127.4403783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상림경로당,35.6222289,126.7101228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
재오개리 경로당,36.933752,127.997561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공이1 경로당,36.885254,128.039117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용운종합사회복지관,36.327656,127.4546989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용방마을아파트 경로당,36.3264605,127.4523117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도리경로당,36.329176,127.4616458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한화꿈에그린아파트경로당,36.3314407,127.4570378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새울경로당,36.3297997,127.466069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초원경로당,36.3290225,127.4657992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양호경로당,35.2333,126.4407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성남제경로당,35.2385,126.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
외간정경로당,35.2469,126.4679,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉래2동 쌈지공원,35.092647,129.0552293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3355공원,35.088046,129.048398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신선동 산정공원,35.0802555,129.0476564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조내기 e-그린공원,35.087626,129.0607434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
펠리스카운티아파트제1경로당,37.490218,126.765398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
펠리스카운티아파트제2경로당,37.490218,126.765398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
꿈동산경로당,37.4930991,126.7568457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화목경로당,37.488896,126.762582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
친선경로당,37.49137,126.761908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장말경로당,37.493825,126.765724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
꽃마을경로당,37.486675,126.768713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산우물경로당(공원),37.486184,126.772577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석전7리 우방3차경로당,36.004482,128.408113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장혈경로당,35.2376,126.4355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사동경로당,35.269,126.4764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한백경로당,35.2576,126.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
갈마여자경로당,35.2843,126.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안터경로당,35.2592,126.4821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영동경로당,35.2809,126.4744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양지경로당,35.2326,126.4785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월흥리월산경로당,35.2570374,126.4089502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가사경로당,35.2485,126.4917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
벌응절리경로당,37.492742,126.807604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한국아파트경로당,37.492766,126.81362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선정1마을회관,34.7900473,126.9647538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선정2구마을회관,34.789045,126.977514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
녹양마을회관,34.800595,126.996255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임리마을회관,34.8063931,126.9911565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내동마을회관,34.8105296,126.9939448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사랑마을청구경로당,37.4946726,126.7572053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사랑마을벽산경로당,37.495841,126.757797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
건강경로당,37.488483,126.760689,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반달마을경로당,37.492651,126.750047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반달마을삼익경로당,37.493411,126.752884,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금호1동 주민센터,35.1339095,126.8605011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월암경로당(서창동),35.138623,126.832238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한아름1차경로당,37.495034,126.749578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구지마을경로당,37.48806,126.757247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송현3리 경로당,37.5022,127.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신라극동아파트경로당,37.490068,126.75035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한아름한국아파트경로당,37.49661,126.754607,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반안경로당,35.249,126.4043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동편경로당,35.2423,126.4736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중촌경로당,35.2598,126.4064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
치산경로당,35.2439,126.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초두경로당,35.2619,126.4117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비곡쉼터,35.5312833,127.9340798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
역곡우림루미아트경로당,37.489565,126.813377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동부센트레빌3단지경로당,37.491543,126.812067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
역곡e-편한세상3차경로당,37.49107,126.814291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
역곡4차 e-편한세상경로당,37.488629,126.813493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제일경로당,37.486087,126.81342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우남경로당,37.486087,126.81342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금강마을경로당,37.5074,126.760173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
약대무궁화경로당(남),37.51356,126.769403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장고경로당,35.236,126.4779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
심향당경로당,35.22,126.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대림2차아파트경로당,37.49107,126.814291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
