무더위쉼터,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부곡면사무소,35.4348939,128.6029168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수다경로당,35.4296996,128.6332271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원동마을회관,35.6006275,128.5245903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부곡경로당,35.4358331,128.6012174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수청 경로당,37.000938,127.744107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신단 경로당,37.009275,127.732381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신의 경로당,37.010811,127.734343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영휴정경로당,35.7517593,126.7422445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
익상경로당,35.7502998,126.7402014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지비경로당,35.7523098,126.7250919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양곡 경로당,36.0935212,128.0967001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두곡경로당,35.3017734,126.9732803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
염치석정4리경로당,36.8013228,126.9903772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
배방휴대3리동방경로당,36.7809365,127.1110879,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관저리슈빌경로당,36.3047027,127.3427475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"금곡2리 마을회관,경로당",37.5008967,127.6154693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕촌2리 마을회관,37.5119744,127.5934188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"중원1리 마을회관,경로당",37.5317399,127.6247127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일신2리 마을회관,37.4344585,127.686027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일신3리 마을회관,37.4177002,127.6808541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연화경로당,35.3283151,127.0020229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원삼만선계경로당,35.3179758,126.9804165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다전경로당,35.3180881,126.984481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이곡경로당,35.9209288,128.596896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동변경로당,35.9213512,128.5970445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조야경로당,35.9213512,128.5970445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고촌경로당,35.9371308,128.6053899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연경경로당,35.9222566,128.6006926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대구은행 동서변지점,35.9115977,128.5768631,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기로회경로당,35.5136669,126.6730671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시동1리 마을회관(시동1리 경로당),37.5900843,127.8403873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
담주경로당,35.3213823,126.980482,,,,,,,,,,,,,,,,,,,,,,,,,,,,
효천시티프라디움아파트경로당,35.1017518,126.8711972,,,,,,,,,,,,,,,,,,,,,,,,,,,,
염치송곡3리신일아파트경로당,36.8071601,127.0206355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아산배방행복주택경로당,36.7897052,127.099065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
승촌새마을경로당,35.0576728,126.7855454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장성물경로당,35.2206981,126.9847119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉황동경로당,35.2047446,126.9927397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
춘천농협 후석로지점,37.8868526,127.745173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
춘천축산농협 본점,37.888359,127.74346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중앙경로당,37.8843162,127.730097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교동 코아루1차아파트 경로당,36.1431198,128.0993891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신음그린빌 경로당,36.1321629,128.1224115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신척경로당,35.7714898,126.7596092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장신경로당,35.7592357,126.7618782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반곡1경로당,35.7664789,126.7367928,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신덕마을회관,35.397657,128.5803414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매화경로당,35.7572083,126.7465792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학운4리 경로당,37.617702,126.600288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반월경로당,35.7396432,126.7711969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성근경로당,35.7336054,126.7648725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장평 경로당,35.896422,128.020701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주공3단지@ 경로당,37.3845695,127.954557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주동 경로당,34.981373,126.267223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지도보건지소,35.057164,126.205227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송항 경로당,35.091878,126.220704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지도읍사무소,35.061469,126.207571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원동 경로당,35.100407,126.187684,,,,,,,,,,,,,,,,,,,,,,,,,,,,
둔곡경로당,35.085836,126.217201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
적동경로당,35.100016,126.214448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북촌 경로당,34.997558,126.26207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선도3 경로당,34.987544,126.264116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
포작 경로당,35.116295,126.203733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소감정 경로당,35.07414,126.195503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사농동남자경로당,37.9235332,127.7212942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사농동여자경로당,37.9235273,127.7213181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
올미경로당,37.9264912,127.7377677,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중리경로당,37.9054881,127.740601,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼호(아) 경로당,37.3624054,127.937616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사산경로당,35.747473,126.7168838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
농원경로당,35.7680282,126.7618566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동전경로당,35.7637511,126.7538978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신음 현대1차아파트 경로당,36.1334097,128.1186005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신음 우방2차아파트 경로당,36.1366422,128.1188895,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신음 삼보아파트 경로당,36.1422746,128.1152743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대신휴먼시아아파트 경로당,36.1368897,128.1159372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교동 코아루2차아파트 경로당,36.1445039,128.0987086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구산유촌경로당(회관),35.3891546,128.6383149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북마마을회관,35.4072023,128.5795907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송서경로당,35.7071075,126.7091072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼보전원아파트 경로당,36.1207684,128.1031944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서부 경로당,36.1221134,128.1076627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한일부곡 경로당,36.122385,128.0829863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미주아파트 경로당,36.1224283,128.0852867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고래실 경로당,36.1212732,128.0849787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
검암경로당,35.739481,126.7154262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼간경로당,35.72869,126.6898638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신흥경로당,35.732601,126.6890123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월암경로당,35.7358285,126.7030559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서옥경로당,35.7314114,126.7182895,,,,,,,,,,,,,,,,,,,,,,,,,,,,
회춘경로당,35.7010058,126.7138435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대신경로당,35.7146334,126.7063389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대초경로당,35.7145866,126.7066355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
배다리 경로당,36.1220638,128.1331949,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무궁화아파트 경로당,36.1198301,128.143473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제2주공 경로당,36.1207999,128.0876302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대아파트 경로당,36.1220702,128.0876212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한일백합 경로당,36.1233463,128.0990901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금류아파트 경로당,36.1215951,128.1007185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부곡 할머니 경로당,36.1224031,128.1035306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕곡주공 경로당,36.113124,128.156163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구연정경로당,35.7045069,126.7229878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가현5통 경로당,37.3917784,127.931804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우두산 경로당,37.3817493,127.937653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가청경로당,37.3864583,127.94259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신일유토빌아파트경로당,37.373027,127.940714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우산동행정복지센터,37.371441,127.940279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호동 경로당,36.125839,128.1505016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새마을 경로당,36.1054899,128.1326339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주공2단지@ 경로당,37.3845695,127.954557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성일아파트경로당,37.3203451,127.95255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대림아파트경로당,37.3299102,127.947356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
치악경로당,37.3215611,127.965945,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서원경로당,37.3318831,127.946513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
명륜2동주민센터,37.3315685,127.943913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
단구1차아파트경로당,37.33433,127.941584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소담경로당,37.329134,127.95873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개화원경로당,37.3242533,127.955047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개운동행정복지센터,37.341147,127.960183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세경2차아파트경로당,37.339089,127.962301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
명륜1동주민센터,37.3412334,127.953264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성원A)경로당,37.3413256,127.941733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안기경로당,35.7182387,126.7065026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계시경로당,35.7292642,126.7053696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
야룡경로당,35.7098594,126.6900027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕곡 한마음타운아파트 경로당,36.1154178,128.1508898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황산 경로당,36.1167571,128.136863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕일타운아파트 경로당,36.1207402,128.1432288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무실 경로당,36.1090257,128.1523455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계화종합복지센터,35.76311,126.6942929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCC스위첸아파트 경로당,36.1200234,128.1799473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉산보건지소,35.274312,126.9554624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북구어울아트센터,35.9349691,128.5483906,,,,,,,,,,,,,,,,,,,,,,,,,,,,
읍내동 행정복지센터,35.9458137,128.5505725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
함지노인복지관,35.9261541,128.555971,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연안동경로당,37.4517268,126.6056387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강북소방서 구암 119안전센터,35.9373275,128.5581816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
국우동 행정복지센터,35.9480291,128.5754018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무태조야동 행정복지센터,35.9216037,128.5990112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무태조야동 주민자치센터,35.9204614,128.5989788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관음동 행정복지센터,35.9340169,128.5464367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강북노인복지관,35.9378465,128.5455074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선린종합사회복지관,35.9362415,128.5467001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신사우동행정복지센터,37.9059511,127.7278795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
춘천농협 신사우동지점,37.9043551,127.727178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사우제2경로당,37.9010652,127.7277055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북춘천새마을금고 본점,37.9066743,127.739414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한라1차아파트경로당,37.363554,127.932905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대흥아파트경로당,37.3229962,127.96453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강변경로당,37.3306288,127.961062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화상경로당,35.7623602,126.702806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조포1경로당,35.7791619,126.7166074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조포3경로당,35.7796292,126.7144337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은어송 3단지 아파트 경로당,36.3115591,127.4606668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은어송 4단지 아파트 경로당,36.3096253,127.4611637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대흥경로당,35.763382,126.6927758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신창경로당,35.7656793,126.6944981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용화경로당,35.7550421,126.697565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
종산경로당,35.7429056,126.7163573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
계화농협,35.762381,126.697629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부안수협계화지점,35.7845476,126.63761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창북경로당,35.7635822,126.6976161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창북4경로당,35.75969,126.6955486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창북5경로당,35.7639057,126.6914946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화동경로당,35.7587592,126.6982147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
위드힐아파트 경로당,36.315935,127.4433934,,,,,,,,,,,,,,,,,,,,,,,,,,,,
홍익아파트 경로당,36.3109542,127.447013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대전광역시 동구청 보건소,36.311961,127.4549902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창남경로당,35.7587791,126.6949432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창북1경로당,35.7622277,126.7005787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창북2경로당,35.7597153,126.6996681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창북3경로당,35.7609079,126.6954129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도원동경로당,37.4681326,126.6368896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율목동경로당,37.4702285,126.6359169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상입석경로당,35.6254792,126.6812912,,,,,,,,,,,,,,,,,,,,,,,,,,,,
냉정경로당,35.6032767,126.6701987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
효천 경로당,36.316368,127.44168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무곡 마을회관,35.2273,129.2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좌천 제2남자경로당,35.3120019,129.2417773,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좌동 남자경로당,35.3189091,129.2418621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕산경로당,35.3261954,129.240093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선암 경로당,35.3313078,129.2299795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내덕 여자경로당,35.3323,129.2183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용소 남자경로당,35.3439651,129.2458425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하근 남자경로당,35.3246,129.2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
관후경로당,37.3306015,127.954405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두산@경로당,37.325924,127.947836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천매경로당,37.3238365,127.9449318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세경5차아파트 경로당,37.3232603,127.9526551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
단구경로당,37.3249281,127.962953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원흥4차아파트경로당,37.3295714,127.9602933,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대2차아파트경로당,37.3214875,127.950533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청솔4차아파트경로당,37.3199832,127.953854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유승아파트경로당,37.3202518,127.967406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동보렉스5차아파트경로당,37.3282831,127.951397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현진에버빌1차아파트경로당,37.3244805,127.95593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청솔1차아파트경로당,37.3206439,127.950116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한일아파트경로당,37.3289632,127.948608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대아파트경로당,37.3287389,127.946235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동주아파트경로당,37.3306507,127.959472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대신경로당,34.9583897,126.9452473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하장안 여자경로당,35.363166,129.249725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반룡경로당,35.339045,129.26373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대명경로당,35.376659,129.250637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신명경로당,35.3841,129.2614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도야경로당,35.3754087,129.2609913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대룡 남자경로당,35.3711251,129.2644012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
판곡경로당,35.3612324,129.2674541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개천경로당,35.353315,129.277868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고무경로당,35.348631,129.263726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광생리 경로당,36.4073494,126.9577262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구룡말 경로당,36.3313588,126.8631488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구기경로당,35.333716,129.266257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좌천 제2여자경로당,35.3134,129.2425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좌동 여자경로당,35.3189208,129.241869,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내덕 남자경로당,35.3323,129.2183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용소 여자경로당,35.3439707,129.2458385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하근 여자경로당,35.3467,129.2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
기룡 여자경로당,35.3558212,129.2505985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상장안 여자경로당,35.3703,129.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
길천 여자경로당,35.3278694,129.2869293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
임랑 여자경로당,35.3177,129.2619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세청2 경로당,34.8976328,126.9669984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대비경로당,34.8862138,126.9555168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백운경로당,34.884251,126.9435682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
더스카이경로당,37.4773,129.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
예구1마을회관,34.9663872,127.5678257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비봉면 분회경로당,36.5191428,126.7891628,,,,,,,,,,,,,,,,,,,,,,,,,,,,
록평1리 경로당,36.5200223,126.7887846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대힐스테이트 아파트경로당,37.3406291,127.96225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원주개운2LH경로당,37.3381772,127.954614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원주개운3LH경로당(304동 1층),37.3367808,127.9531608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현진아파트경로당,37.3444341,127.9473597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원인동주민센터,37.345664,127.946809,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원인경로당,37.3463338,127.950925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원동1차아파트경로당,37.3423452,127.94381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진로아파트경로당,37.3414648,127.94688,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개운경로당,37.3385428,127.957315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부흥마을경로당,37.3360344,127.951055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월막할머니경로당,35.5444209,128.2947627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
후평3동행정복지센터,37.8765182,127.753809,,,,,,,,,,,,,,,,,,,,,,,,,,,,
춘천종합사회복지관,37.871024,127.757847,,,,,,,,,,,,,,,,,,,,,,,,,,,,
효자1동행정복지센터,37.87217,127.7275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한국토지주택공사 강원지역본부,37.86911,127.7285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
효자1동제2경로당,37.8713957,127.72739,,,,,,,,,,,,,,,,,,,,,,,,,,,,
효자1동제3경로당(효자문),37.8716191,127.730597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
효자1동제1경로당,37.8700785,127.72915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
벽송 남자경로당,35.0113,127.0841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반학정 경로당,35.0083,127.1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오룡 경로당,35.0245,127.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소막마을 우리동네 빨래방,35.1261654,129.0695527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"현진5차,6차아파트 경로당",37.319616,127.955823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세경웰러스아파트경로당,37.3207051,127.951471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청솔2차아파트경로당,37.3221124,127.953497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청솔7차아파트경로당,37.3278305,127.947161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청담삼성1차아파트경로당,37.5192657,127.0478382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
웃골경로당,37.3882816,127.920413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한라2차(아) 경로당,37.3634662,127.9312876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우산경로당,37.3664634,127.939439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상지경로당,37.3702416,127.937916,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백운경로당,37.3646315,127.93525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동보2차(아 )경로당,37.3739493,127.939611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕원(아) 경로당,37.362823,127.936075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아정경로당,35.3963397,128.1353962,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노림2리 경로당,37.2520427,127.767054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
흥호1리 경로당,37.2398783,127.764361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
단강1리 마을회관,37.1523266,127.787648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
단강2리 마을회관,37.1554059,127.819921,,,,,,,,,,,,,,,,,,,,,,,,,,,,
법천3리(좀재) 마을회관,37.1888127,127.752393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
흥호2리마을회관,37.2316892,127.754329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
간현3리경로당,37.3650522,127.838132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
판대1리경로당,37.3804,127.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데캐슬2차경로당,37.3792207,127.8775793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데캐슬1차경로당,37.3782159,127.8799722,,,,,,,,,,,,,,,,,,,,,,,,,,,,
법천1리 경로당,37.2076833,127.750474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정산4리 마을회관,37.1780441,127.758266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정산3리마을회관,37.1883687,127.790218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
정산2리마을회관,37.1815193,127.779562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부론면행정복지센터,37.207662,127.750464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
손곡2리마을회관,37.2133541,127.822045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
운계3리마을회관,37.2007044,127.896597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소안면 다목적복지회관,34.1742696,126.6516129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아1리 경로당,38.106347,127.703429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개운1단지휴먼시아아파트경로당,37.3381772,127.954614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한신휴플러스아파트경로당,37.3321577,127.950239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도말경로당,37.3377696,127.958219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서초아파트경로당,37.3371425,127.961111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
