무더위쉼터,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호곡마을회관,35.278067,128.514635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원구마을회관,35.305972,128.521696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이현마을회관,35.303532,128.518843,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕산경로당,35.30821,128.521039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용산마을회관,35.30729,128.516888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서상마을회관,35.307571,128.518759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
달전마을회관,35.286258,128.493745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장위1동 장수경로당,37.6189239,127.0447529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장위신용협동조합,37.6137844,127.043213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울북부새마을금고(장위로지점),37.6137191,127.0511942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장위3동주민센터,37.6165205,127.0565989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장위3동 제1경로당,37.6176797,127.0513272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도림회관,35.2504768,128.4330422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장월경로당,37.6154474,127.0498319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창촌마을회관,35.700099,127.845706,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용덕2리 경로당,36.419542,129.26147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
낙평리 경로당,36.450643,129.234803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
축산3리 경로당,36.508019,129.449762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소곡마을회관,35.686216,127.874769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
병항새마을회관,35.682072,127.828542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서편경로당,35.670674,127.85215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세동마을회관,35.682272,127.85633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상매경로당,35.6309204,127.9110615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
김애 경로당,36.5467792,126.7002682,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공세1리 경로당,36.880975,126.915335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세경경로당,35.4842285,128.7445507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
휴먼시아경로당,35.4801532,128.7499795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
코아루아파트 경로당,35.4834675,128.7448317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼문2통경로당,35.4864433,128.754663,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대우아파트 경로당,35.48457,128.7601265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천마공원,35.836862,128.706312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
욱수천변 녹지대,35.836208,128.712827,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금정산성광장,35.2462072,129.0573413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
독자마을,35.606202,127.841488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동촌정,35.647816,127.804035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
군자정,35.623867,127.74089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서하공원,35.648068,127.69627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서상 도천리,35.676943,127.688586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구산정,35.547347,127.624509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평정마을회관 정자,35.540762,127.644709,,,,,,,,,,,,,,,,,,,,,,,,,,,,
망월마을,35.551936,127.703113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
병곡 보건소,35.5293,127.6817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신매공원,35.832502,128.709113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동서공원,35.833857,128.705483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두리공원,35.831408,128.703619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수림대공원(장미조형물 인근 정자),37.6162826,127.0746228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
망우리공원(사색의 길 삼거리),37.5963805,127.1153213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉수대공원(정문 정자 옆),37.6073922,127.0923798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
굴포천역 대합실,37.5071276,126.7316517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼산체육관역 대합실,37.5065426,126.7418717,,,,,,,,,,,,,,,,,,,,,,,,,,,,
회정3통 경로당,37.827731,127.05108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕정4통경로당,37.8435809,127.0633805,,,,,,,,,,,,,,,,,,,,,,,,,,,,
농협 동춘동지점,37.4069957,126.6704092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청학공원 정자2,37.4162247,126.6748846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용담공원 정자4,37.4220062,126.6779423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문남공원 정자7,37.4216909,126.6783714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
능산2구(대야도) 경로당,34.6348565,125.9687233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대평 경로당,36.5161794,126.659726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석포 경로당,36.4815784,126.6235163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원산 경로당,34.7850848,126.1217058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사근 경로당,34.6266376,126.1748806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천포 경로당,34.8510328,126.0805768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
병풍대촌 경로당,34.9611234,126.2126032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오상 경로당,34.8515149,126.0893798,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새미기(삼분4리),36.410317,128.405736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
실업2리,36.3229523,128.807202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신석 경로당,34.8587716,126.1288431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
탄금 경로당,34.8496329,126.1333063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남양동경로당,36.1904349,127.9471924,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고산 경로당,34.7916073,126.1631137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장목 경로당,34.7889574,126.1239883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용정2리(신양) 경로당,37.740145,126.514773,,,,,,,,,,,,,,,,,,,,,,,,,,,,
단고 경로당,34.8265967,126.1083376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송곡 경로당,34.8420407,126.1274323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
향나무공원 정자,37.4257232,126.6617981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연일공원 정자9,37.4198206,126.6917235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유구3리경로당,36.5557351,126.9752681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
녹천1리경로당,36.5609152,126.9460284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영산리 경로당,34.6529378,125.4670188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서대구완충녹지,35.8613696,128.5457068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부평삼거리역,37.4791842,126.710716,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부평시장역 대합실,37.4987444,126.7221835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신기공원,35.834118,128.708173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신매경로당 앞마당,35.8353,128.712057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고산어린이공원,35.844414,128.69487,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시지교,35.842678,128.68942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노변공원,35.838851,128.699021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
달무리공원,35.840503,128.692978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미진공원,35.837248,128.696657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전원어린이공원,35.840764,128.697535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나래어린이공원,35.843232,128.70017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
야시곡공원,35.1944496,128.9946276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고동바위공원,35.1884133,128.9903389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모라백양공원,35.182258,129.002055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서당골공원,35.1811739,129.000718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES아뜨리움아파트경로당,37.5266,129.0996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕포백양공원,35.1749904,128.9892305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕포체육공원,35.1781763,128.9892977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사상근린공원,35.1648319,128.9911144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양지1공원,35.1551002,129.0030187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주례백양공원,35.1553717,128.998053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양지2공원,35.1539837,129.0044905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창신공원,35.1558651,129.0046468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
승학공원,35.1360691,128.991769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구덕공원,35.1395635,128.990576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
절골공원,35.128134,128.9798865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
능화마을 입구 공터,35.030355,128.127025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월성마을회관 공터,35.061855,128.079245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상남공원쉼터,35,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고산로 인근 인도,35.842356,128.705438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초전마을 버스정류장 뒤편 공터,35.05716,128.056902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이황5리경로당,37.162911,127.574806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나래1리경로당,37.177199,127.586813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나래2리경로당,37.179058,127.58478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
갈곡 치릿마을회관,34.923263,126.683738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
갈곡 우정마을회관,34.9152989,126.6858735,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월곡 주암마을회관,34.787462,126.669226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화송 송정마을회관,34.733738,126.593819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용산 용지마을회관,34.734789,126.620258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용산 신복마을회관,34.740174,126.613442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용산 신소마을회관,34.740578,126.617279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상월 상월마을회관,34.713192,126.623554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상월 부곡마을회관,34.721693,126.619592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상월 상사마을회관,34.703787,126.628032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
묵동 묵동마을회관,34.706529,126.66058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학계 학계마을회관,34.698743,126.620399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
군서면사무소,34.779686,126.650647,,,,,,,,,,,,,,,,,,,,,,,,,,,,
몽해 몽해마을회관,34.746812,126.602782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
몽해 복다해마을화관,34.742192,126.602368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
몽해 새마을회관,34.751081,126.605604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화송 화소마을회관,34.7334842,126.6054896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화송 회현마을회관,34.7305809,126.5966948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백석포2리 남자경로당,36.8920313,126.935828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아산1리 경로당,36.85212,126.952176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영인면사무소,36.856568,126.954807,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아산3리 경로당,36.86362,126.94926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금계 초안마을회관,34.7219237,126.5987758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금계 사등마을회관,34.7238461,126.6127041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
독천 광산마을회관,34.7335001,126.5544194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나래3리 경로당,37.178687,127.59845,,,,,,,,,,,,,,,,,,,,,,,,,,,,
와현1리경로당,37.160948,127.600206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
와현2리경로당,37.151342,127.604348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍계1리경로당,37.132751,127.604465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마산 오산마을회관,34.793139,126.650221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마산 신마산마을회관,34.793033,126.649621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신덕 부귀동마을회관,34.751312,126.536131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은곡 은곡마을회관,34.762117,126.535197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은곡 석포마을회관,34.769581,126.521062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두억 달산마을회관,34.708818,126.598105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두억 갈마마을회관,34.7146871,126.5980707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두억 청현마을회관,34.707705,126.60475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미암 미촌마을회관,34.702725,126.59573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미암 산정마을회관,34.69982,126.589275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미암 봉거지마을 회관,34.697692,126.583843,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선황 당리마을회관,34.7089277,126.5772955,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선황 대초마을회관,34.7205965,126.5826722,,,,,,,,,,,,,,,,,,,,,,,,,,,,
채지 외지마을회관,34.715361,126.555486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선황 율리 마을회관,34.719517,126.575436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
채지 신기마을회관,34.718494,126.557495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
채지 월청마을회관,34.723366,126.571636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남산 마봉마을회관,34.6906886,126.5801318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
춘동 미중마을회관,34.698374,126.571978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
춘동 용흥마을회관,34.6851509,126.5568985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
채지 비례마을회관,34.7159054,126.5660326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쌍풍 월평마을회관,34.779337,126.583421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소산 소흘마을회관,34.782858,126.571562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소산 장재동마을회관,34.782273,126.565519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성재 성재마을회관,34.797357,126.575781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성재 남하동마을회관,34.793973,126.577063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성재 무송마을회관,34.799591,126.58031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금강 금강마을회관,34.80959,126.562084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
태백 백운동마을회관,34.797627,126.552108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서호면사무소,34.754989,126.58494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아천 아천마을 회관,34.751081,126.605604,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월송 송산마을회관,34.785528,126.576345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
목3동소공원,37.5442404,126.8648193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산장어린이공원,37.5326279,126.8687678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파리공원,37.5347266,126.8770495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신대어린이공원,37.5348084,126.8327587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마을마당,37.5306527,126.8331978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경인어린이공원,37.5321375,126.8288345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남도어린이공원,37.5244124,126.8408281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
방아다리어린이공원,37.5387042,126.828455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오솔길공원,37.5211,126.836587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉화산벨라시티2차아파트경로당,37.3524109,127.9256051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
드림빌경로당,35.2482446,126.6305667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원홍정경로당,35.2374445,126.6988085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대도2리경로당,35.2373168,126.6967568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대곡1리경로당,35.2240408,126.6597847,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좌동경로당,35.216259,126.698411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동계경로당,35.297435,126.719115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영락경로당,35.285388,126.740413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원남평경로당,35.273931,126.722469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화산경로당,35.195995,126.6612282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원대곡경로당,35.2308997,126.6526772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우치경로당,35.2229271,126.6460504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신산2리경로당,37.8946761,126.9742679,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호돌이어린이공원,37.5125867,126.8613555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천생연분마을회관,37.691297,126.930132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신산3리경로당,37.890923,126.977289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신산4리경로당,37.8956942,126.9724087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신산5리경로당,37.899495,126.969855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신암1리경로당,37.910167,126.965339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신산1리경로당,37.895871,126.98067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월드반도2차경로당,37.1914633,127.0782754,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황방1리경로당,37.922827,126.997431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황방2리경로당,37.92335,126.985505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
경신리경로당,37.8559234,126.9876271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신기야외쉼터,35.7092848,127.157967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
할머니 경로당,37.045402,129.065058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노작마을 경로당,37.1960291,127.0813964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
푸른마을A경로당,37.7197662,126.974615,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우남송추A경로당,37.7213973,126.9764635,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일영고동경로당,37.7202889,126.9415209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산북3통(여성)경로당,37.804609,127.044946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이곡경로당,37.69981,126.937718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양우내안애아파트 경로당(병점20통),37.2011599,127.0409049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석포경로당,37.045882,129.062158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
예산공원3,35.9262035,128.2844789,,,,,,,,,,,,,,,,,,,,,,,,,,,,
흥호2리마을회관,37.2316892,127.754329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도북마을회관,35.57044,127.81619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
잠실공원,37.5060303,127.0838785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월치경로당,34.9667193,128.377969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어린이공원 횡성16호(정든손칼국수 옆),37.48712,127.98689,,,,,,,,,,,,,,,,,,,,,,,,,,,,
반월2통 경로당,36.2037259,127.0824007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
채운면 노인회분회,36.1718035,127.0607208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"명천19,20통 경로당",36.3415571,126.5982834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동천리 경로당,36.6944392,128.9608015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
개운현대아파트경로당,37.3367486,127.951876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
건영6차(아)경로당,37.477026,126.951914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
행운경로당,37.483375,126.959638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황화1리 경로당,36.0854642,127.1141572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉동5리 경로당,36.1069223,127.0689373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
갈동2리마을회관 정자,36.591433,128.010299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
농암면행정복지센터2,36.600867,128.003573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
풍림2차A경로당,37.5933774,126.9432047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성주역사테마공원,35.9220484,128.2832644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어랑경로당,35.2527678,126.6432836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초정경로당,35.2496768,126.6464763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수양경로당,35.2439953,126.6631997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
숙성2리 경로당,37.001685,126.978541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가곡5리 경로당,37.1159015,127.0722014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원효1동 경로당,37.5386485,126.965481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
효원 경로당,37.5411724,126.969678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원덕읍 행정복지센터 임원출장소,37.2325835,129.3433349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도담도담작은도서관,35.8194395,128.7211363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세광아파트 경로당,35.83166,128.732046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중방2동 경로당,35.823175,128.734093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신속리 경로당,36.6227894,126.8096094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화약골경로당,35.8330075,127.1591178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사2리 경로당,36.7283874,126.6986291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수정경로당,35.8326015,127.1525649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동남유정경로당,35.8354249,127.1564086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
진도보건진료소,35.863282,127.624808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오추1리 마을회관 및 경로당,36.7712208,126.7363268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지곡리 마을회관 및 경로당,36.7571776,126.7260543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부곡1리경로당,37.735339,126.977078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부곡2리경로당,37.722522,126.977309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송추경로당,37.716956,126.971216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생동경로당,35.2200741,126.667279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
보강경로당,35.2137606,126.6600112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청구1차아파트 경로당,37.446838,126.795463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대야동주민센터,37.443059,126.788532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유양2통경로당,37.791567,127.015848,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유양1통경로당,37.784552,127.027335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양주1동주민센터,37.7732173,127.0437439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양주2동바둑교실 경로당,37.802566,127.083289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양주2동주민센터,37.7968511,127.0804086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5주공아파트경로당,35.2522195,128.8730427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시영아파트 경로당,35.2459753,128.8747129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백조아파트 경로당,35.2452097,128.8738808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한일유앤아이 경로당,35.2553753,128.8674404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새동네 경로당,35.2469573,128.8733288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동원아파트 경로당(북부동),35.2531611,128.8684311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대동삼업아파트경로당,35.2472373,128.8744363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대성1통 경로당,35.2384365,128.8804835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대성2통 경로당,35.2376736,128.8775638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
푸르지오2차경로당,35.2577509,128.8704658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
래미안용두1차아파트경로당,37.576301,127.036963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
춘화정 경로당,35.987851,129.222664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산대2리 마을회관,36.002108,129.200446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교촌3리 경로당,36.615255,126.7878785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
유신장미아파트경로당,35.2517666,128.8715994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
극동아파트 경로당,37.449005,126.786745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청구2차아파트 경로당,37.442547,126.793229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼호연립경로당,37.446201,126.785601,,,,,,,,,,,,,,,,,,,,,,,,,,,,
벽산아파트 경로당,37.448092,126.79305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우성2차아파트 경로당,37.44774,126.794248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동신아파트경로당,37.446448,126.779092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
푸르지오5차아파트 경로당,37.4414941,126.7871077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
