무더위쉼터,위도,경도,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오산보건지소,35.9389648,126.9151556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신동리경로당,35.919163,126.902905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조양2리경로당,35.4054028,126.8181596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신월경로당,35.4221809,126.7972271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신평경로당,35.4383406,126.7977152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
거마경로당,35.4400275,126.7974996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송산경로당,35.4155647,126.8148205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
원덕경로당,35.4467846,126.8113874,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신목란경로당,35.4592435,126.80626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구목란경로당,35.4596461,126.7968027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조양경로당,35.4115681,126.8206956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼일아파트경로당,36.655879,127.477838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KT&G 청주동우회경로당,36.6561462,127.4865033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청북경로당,36.6590707,127.4794526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새동네경로당,36.660893,127.480193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미덕경로당,36.6574194,127.4822518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
보성타운경로당,36.658474,127.475572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
보건지소,35.839738,127.568308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
능금보건진료소,35.859984,127.591926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
학선보건진료소,35.843306,127.612889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양지경모정,35.83985,127.569126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어은경로당,35.746894,127.484238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석성보건진료소,36.7503334,127.5156686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
추학보건진료소,36.764604,127.5433537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서당2경로당,36.724826,127.556211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대길1경로당,36.732218,127.560073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백암경로당,35.442192,126.776279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
율정경로당,35.423665,126.783194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내리(새상골) 경로당,37.44,127.5653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
낭산농협,36.0774733,127.0099977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
낭산보건지소,36.0784388,127.0115052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하북지경로당,36.073248,127.013383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
낭산경로당,36.078091,127.010503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동부경로당,35.570424,126.846155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
죽림경로당,35.569011,126.8458746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"신흥경로당 35.571903, 126.842690",35.571903,126.84269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서부여성경로당,35.5745959,126.846214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연지할아버지경로당,35.5700844,126.8407164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연지할머니경로당,35.5700852,126.8407151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서연지경로당,35.571666,126.837301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대실마을회관,35.565274,126.845601,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서부남성경로당,35.5778974,126.8468194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호암경로당,36.068255,127.011248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신북경로당,36.055283,127.049913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상석경로당,36.064292,127.044843,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하당노인복지관,34.7998404,126.4188812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
웅포경로당,36.0634452,126.8761702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동산동경로당,36.1012394,126.8878025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대맹경로당,36.1113998,126.8897783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노계1동경로당,35.794891,127.424817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대성경로당,35.790255,127.422295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대광1동경로당,35.787892,127.421782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
월랑경로당,35.787238,127.420813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상도치경로당,35.798716,127.454396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용마1리 경로당,36.3938234,126.7595363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매곡지종경로당,36.1162569,126.8994837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신왕1리 경로당,36.4028321,126.7493194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신왕2리 압술경로당,36.4084888,126.731499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백금1리 경로당,36.3985087,126.74524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백토경로당,36.3911263,126.7402171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백금2리 경로당,36.3865164,126.7275042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백금2리 추목경로당,36.3965878,126.7322355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BNK 부산은행 울산영업부,35.5114241,129.3100879,,,,,,,,,,,,,,,,,,,,,,,,,,,,
호산경로당,35.419753,126.791225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사북경로당,35.431101,126.8111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상공경로당,35.410741,126.80778,,,,,,,,,,,,,,,,,,,,,,,,,,,,
꿀등재경로당,35.427596,126.811229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중앙여경로당,37.5270624,126.8207718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서관기경로당,34.7768588,127.1974942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송삼마을회관,34.7766864,127.156528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
온암2리 경로당,36.3663953,126.7705673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화성경로당,36.4281228,126.7141511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수성경로당,35.9480577,126.9639516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영등동신@경로당,35.9541183,126.9738893,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지매울경로당,36.3936207,126.7835957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대봉2리 경로당,36.3923668,126.77227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
속골경로당,36.3894475,126.7687653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
흥산1리 경로당,36.3811073,126.7583629,,,,,,,,,,,,,,,,,,,,,,,,,,,,
흥산2리 경로당,36.3764455,126.7509063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대숯골경로당,36.3682159,126.7457622,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매곡1리 경로당,36.369594,126.764464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안골경로당,36.3672741,126.7556156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매곡2리 경로당,36.3659437,126.7537478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
온암1리 경로당,36.3681728,126.7764812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내동경로당,35.400937,126.821579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북하용두경로당,35.4007907,126.8810799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중평남자경로당,35.4092519,126.8843747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화룡경로당,35.4068413,126.878398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
명치경로당,35.4018682,126.9050238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신촌경로당,35.3805997,126.8693248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
행복마을경로당,34.7555033,127.7050036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
코아루수경로당,34.7533676,127.6949708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동백경로당,34.759195,127.7096298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화성면사무소,36.4274422,126.7174678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장계 경로당,36.4120373,126.7009602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
물안이경로당,36.464668,126.707492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉암2리 경로당,36.4189397,126.7681159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
귀인아파트경로당,34.7655893,127.7087841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소정경로당,34.7627303,127.7077858,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선경1차경로당,34.7741473,127.7033068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선경2차경로당,34.7728003,127.7047879,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선경3차경로당,34.7706247,127.7006539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
무궁화@경로당,34.7538659,127.6990909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
부영2차경로당,34.757302,127.7102068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
봉암1리 경로당,36.4122527,126.7832765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금정2리 할머니경로당,36.4155015,126.8003978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금정2리 연석경로당,36.4138477,126.8008302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용천리 경로당,36.4871032,126.7499856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용학골 경로당,36.4958593,126.7502209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양사2리 경로당,36.4956566,126.7658025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
검듸경로당,35.325,126.5227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금정2리 경로당,36.416135,126.7998521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중앙하이츠경로당,34.7670222,127.6932233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내각3리 경로당,37.705856,127.160545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내각2리 경로당,37.703958,127.1622192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내각1리 경로당,37.7052838,127.1677107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금곡18리 경로당,37.72535,127.209127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이반성면사무소,35.1691843,128.3263072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상봉동행정복지센터,35.199452,128.075076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
나리어린이공원,37.4401836,126.6747094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
녹지경로당,35.179462,128.070453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용정공원,37.4486543,126.6411908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금음행복쉼터경로당,34.91717,127.914886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수곡음지마을경로당,34.817829,127.978268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우실경로당,34.5125,127.7664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안도경로당,34.4874139,127.8031237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내외진 마을회관,34.508862,127.76769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시립도서관,34.7621053,127.6585569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연도마을회관,34.4322959,127.8007115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화태마을회관,34.5835568,127.731189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이야포경로당,34.4833261,127.8069989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장수경로당,34.651731,127.578841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
용호 동일경로당,35.115,129.1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하송경로당,35.66797,126.841904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
목교경로당,35.670062,126.844557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
석전경로당,35.672232,126.843687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도천경로당,35.6781431,126.792644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
광두경로당,34.8187115,127.9171321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신촌마을회관,35.3336189,128.2838851,,,,,,,,,,,,,,,,,,,,,,,,,,,,
벽련경로당,34.7227969,127.9873514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두모경로당,34.7247047,127.988623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소량경로당,34.7194664,128.0048701,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대량경로당,34.730805,127.939295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
금전경로당,34.7207776,127.9833712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다정분대골경로당,34.7949199,127.9700199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
초곡경로당,34.7992157,127.9652623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
난음경로당,34.8174677,127.9374605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상주면사무소,34.7273271,127.98492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오이도문화복지센터,37.3436789,126.6915144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연희노인복지관,37.5722218,126.9235537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
들말대경아파트경로당,35.1764,128.0634,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그린타운경로당,35.1831,128.0644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구룡3리 경로당,36.4074845,126.762821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서부경로당,35.4360303,126.7917431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
복암경로당,35.4271,126.808461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
녹동쉼터,35.7041928,128.0347967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인후2동주민자치센터,35.8398887,127.1462333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(중앙동)창3통경로당,37.2942844,127.6334511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인후3동주민자치센터,35.8278733,127.1607621,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화곡쉼터,35.7041515,128.0532932,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상평경로당,35.771309,127.368471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산암경로당,35.756862,127.447484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
충주축협 금릉지점,36.982632,127.917736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서울가든경로당,37.502725,126.8605614,,,,,,,,,,,,,,,,,,,,,,,,,,,,
구립국화경로당,37.5038005,126.8671964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고척1동새마을금고,37.5032305,126.8640248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고척1동 주민센터,37.500368,126.862775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
송암경로당,37.4998835,126.8556625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고척마젤란아파트경로당,37.5040694,126.8641184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
오금경로당,37.505417,126.8657741,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양평3가 경로당,37.529893,126.894135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
센츄리아파트경로당,37.5044635,126.8621942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고척1동새마을금고회관(양지지점),37.5014392,126.8585012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고색2동경로당(작은마을),37.250915,126.9854551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고색1동경로당(고색큰말),37.248622,126.9805097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중보뜰경로당,37.2517662,126.9924885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
영조(아)경로당,37.240954,126.969133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
분천4리 마을회관,36.7021134,126.7831519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
하5통노인정,37.3011036,127.6286849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(중앙동)하2통경로당,37.2975358,127.6292729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(중앙동)하3통경로당,37.3006997,127.62195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(중앙동)하동현대경로당,37.3007576,127.6291316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(중앙동)교1통경로당,37.2869804,127.6273405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(중앙동)교2통경로당,37.2779679,127.6308315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(중앙동)교3통경로당,37.2769356,127.6411298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(중앙동)교4통경로당,37.2753271,127.6359964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신촌경로당,35.2054,128.6267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성원(아)경로당,37.283163,126.9761796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신풍경로당,37.2831,127.0104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
우성현대아파트경로당,37.498705,126.8628448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한일유앤아이아파트경로당,37.5079098,126.8512827,,,,,,,,,,,,,,,,,,,,,,,,,,,,
꿈에그린(아)경로당,37.235323,126.975602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평동경로당,37.259761,126.9944471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신복경로당,37.2798,127.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고척대우아파트경로당,37.5033604,126.856214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼덕경로당,37.5063512,126.8485537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세곡경로당,37.5034306,126.8524755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고척2동 주민센터,37.506671,126.858585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고척2동새마을금고1,37.5062366,126.8584372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고척2동새마을금고2,37.5017121,126.8506855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼환(아)경로당,37.4947309,126.8543072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
강남(아)경로당,37.281382,126.975968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
삼환(아)경로당,37.2839903,126.9785724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
선경(아)경로당,37.2791677,126.9776073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
상구운경로당,37.2858345,126.969096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LD코오롱(아)경로당,37.2847806,126.9751334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
예산1리 할머니 경로당,36.6785,126.8484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비둘기A경로당,37.1512157,128.2155087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
덕일A경로당,37.1526566,128.2170931,,,,,,,,,,,,,,,,,,,,,,,,,,,,
새터경로당,37.148777,128.205374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성우한솔A경로당,37.149016,128.2195233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청효경로당,37.1562024,128.2154189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제천현대A경로당,37.1580881,128.2122692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
소구니경로당,37.1413228,128.2033763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두산(아)경로당,37.4949309,126.8526304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서화경로당,37.2864,126.9796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전북은행 전북대지점,35.8454042,127.1316433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
동원쉼터,37.465,126.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청계1리(대아) 경로당,37.5269,127.4143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e편한세상아파트경로당,37.313061,127.639271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중앙동행정복지센터,35.5574583,129.3240571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
교동경로당,35.5587347,129.315937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성남경로당,35.5564781,129.3184541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
엑소디움경로당,35.55315,129.3230247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미사브라운스톤,37.5597683,127.1938177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
더샵센트럴포레아파트(23단지),37.5546807,127.1842206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미사 e-편한세상,37.5548281,127.1943127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미사신안인스빌,37.557508,127.1952548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
안장산경로당,34.8007905,126.4041338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중뫼경로당,36.3389044,126.9538943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
창현 경로당,36.3288764,126.938691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중추2리 경로당,36.3596034,126.8929992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내직2구 경로당,36.3699405,126.9627014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
천내1리 노인회관,36.3525407,126.9775002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장평면사무소,36.3416378,126.8934025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장평 분회경로당,36.3416263,126.8926584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
인양리 경로당,36.3308595,126.9254957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청남면 사무소,36.3525693,126.9521617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청남면 분회경로당,36.3529876,126.9527407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청소1리 경로당,36.3553407,126.950676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청소1리 신전경로당,36.3626953,126.953087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청소2리 경로당,36.3543349,126.9601643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지곡리 경로당,36.3676816,126.9468618,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내직1구 경로당,36.3756942,126.9646377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
분향1리 경로당,36.33749,126.886029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중추하추경로당,36.34652,126.897175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
은곡리 경로당,36.3541957,126.9097403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미당2리 경로당,36.3727276,126.9199398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
적곡리 경로당,36.3796765,126.9085563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도림리 경로당,36.3946858,126.8946098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
대사천 경로당,36.3730917,126.8846542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지천리 경로당,36.3882345,126.8605346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
죽림리 경로당,36.3667889,126.8367987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
죽림리칡목이경로당,36.3573393,126.8464134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북정경로당,35.5598899,129.3213157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
롯데캐슬스카이 경로당,35.5531493,129.3212161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성남경로당,34.397784,126.046256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
눌옥도경로당,34.34822,125.957862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어류포경로당,34.3045127,126.051902,,,,,,,,,,,,,,,,,,,,,,,,,,,,
서거차경로당,34.254296,125.914694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
궁항경로당,34.4762,126.057907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
조도분회경로당,34.297016,126.048189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
곤우경로당,34.297016,126.048189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
당도경로당,34.325704,126.050171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
노인복지관,37.4280887,127.0043395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도산당쉼터,35.7037855,128.0465528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성동리경로당,34.485181,126.266503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
북치리경로당,34.517021,126.246498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
죽엽리경로당,34.466872,126.254832,,,,,,,,,,,,,,,,,,,,,,,,,,,,
저도마을회관,34.508483,126.165512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
지도리경로당,34.46944,126.222201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
수역리경로당,34.507497,126.246625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
남동리경로당,34.482222,126.262224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
산월리경로당,34.501854,126.219005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매향리경로당,34.496452,126.244041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청룡리경로당,34.524561,126.216171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
통정리경로당,34.482632,126.265124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
만금경로당,34.562322,126.295197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
군내면사무소,34.512513,126.291988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
군내보건지소,34.536847,126.295162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
녹진리경로당,34.571676,126.294168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두정리경로당,34.481426,126.265365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사정1리경로당,34.48392,126.26085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
고군면경로당,34.491396,126.343941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평산경로당,34.506563,126.323151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
도론경로당,34.508318,126.327123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
벽파경로당,34.539456,126.344959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
내동경로당,34.505438,126.360918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
황조경로당,34.49536,126.373087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
걸은3리경로당,37.2951007,127.7123277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이호1리경로당,37.2910676,127.6822584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가야1리경로당,37.268282,127.6901799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이호2리경로당,37.2849503,127.6967839,,,,,,,,,,,,,,,,,,,,,,,,,,,,
